,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu
127,9636.627196351033,12428.437536694613,633.2883250263362,669.8795617640816,3821.254927155603,13.310951398141524,16.076901195679053,10.336534325738258,271.9284417042697,26.02135305930747,21.828180973378217,478.2537603655046,38.85871026049119,416.75535787142604,0.29203968833919197,-29.080141949015534,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12428.437536694613,0.33,0.33,-0.002,450.09578650114014
128,14870.291380982866,19647.779854679127,688.7710191418776,646.2470738028758,2816.162829836348,18.56402381442902,18.418014344974655,23.225820260149998,439.78289265400633,25.71004111394323,16.20753906751853,131.62699217716803,40.87918022019649,443.3946278023605,0.6619784592140953,29.605611923131857,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19647.779854679127,0.33,0.33,-0.002,478.8661980265494
129,7976.857306317637,15043.948762757967,281.9523995882101,471.58976578640437,3657.4401536856453,27.380043093566464,27.970681070124638,16.46521744336685,324.91049421722846,12.056912606013503,19.39861971075642,111.21147400962325,40.91701036355178,323.1027575349824,0.2129081676473466,-34.339977781609164,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15043.948762757967,0.33,0.33,-0.002,348.950978137781
130,14911.455158154327,7507.402497576164,906.5315932052272,910.4085660262435,4498.762717179533,10.717142403205218,17.535363216516803,22.89328912018738,110.80612320882689,13.278144822876396,16.082627283504056,322.09441291873173,28.065182811212324,383.75940384397734,0.22402269194783384,43.479631132400876,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7507.402497576164,0.33,0.33,-0.002,414.46015615149554
131,10778.914925504483,4436.781757309104,229.1683868157999,1136.7308747258317,2511.806548721308,14.632110562838976,28.604325478978584,27.463236561873316,130.2008929228263,15.452024914293592,20.888294756518338,291.32546069649055,41.62801534968792,426.9825201745877,0.812539590201168,14.421443440682994,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4436.781757309104,0.33,0.33,-0.002,461.14112178855476
132,10344.831724004054,15980.801134132449,659.9220402571555,456.72748618821953,2521.4830589082485,23.62182660914629,18.104805043901585,25.244116463461598,241.54865381092083,16.40041419299728,16.488713770766406,272.00153588826754,39.618338745357796,442.6898594171906,0.84860010150649,-49.67286520229138,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15980.801134132449,0.33,0.33,-0.002,478.10504817056585
133,13331.949854764542,9454.806299545575,805.0146708759102,435.13335956214206,3844.3667298432715,28.19863546144252,29.046974226047332,12.57112327144214,105.1999688210276,23.485128892728195,9.915486204388358,111.73472466506762,33.379931324904824,321.4432523820554,0.7384105470118607,11.335595716017991,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9454.806299545575,0.33,0.33,-0.002,347.15871257261983
134,9851.32667866478,5399.147401968877,1134.5388319385138,331.42316589046146,4343.529469391783,24.279437951364322,27.782384409099574,15.677975949445907,377.2075176729528,20.0911600486228,23.876472046316206,243.07855115834292,42.774269197059,349.78020900905955,0.6698142236594914,47.87843954979666,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5399.147401968877,0.33,0.33,-0.002,377.76262572978436
135,3397.012121362489,12355.516247729769,251.55646329086298,234.29618738468142,3925.417279468457,28.926750490869573,18.32879762241754,14.864182949704205,161.72131499417895,25.983974798951266,26.256473486846247,155.59327073926934,36.82425799221164,314.70559534256387,0.8231200383027791,-18.55842342171191,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12355.516247729769,0.33,0.33,-0.002,339.882042969969
136,14911.864806823969,7850.9165237176185,428.5864440347261,443.23168570112585,3162.0806716799034,27.74024770635235,17.455160314002466,29.59529052011772,167.73466738339883,21.228829674834795,22.496579656030153,119.08590536442459,34.855226876178364,402.7173095914064,0.20227142674966575,-13.56453605770648,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7850.9165237176185,0.33,0.33,-0.002,434.9346943587189
137,12844.456309120029,6148.24772551962,995.2242441090394,727.7116927566251,3195.6918740098795,21.004885094335886,12.673598630343399,16.119804773838286,293.05361645683803,19.52806250016809,11.020535598369312,305.23086640049627,26.244184502753484,356.8768822807256,0.26852246439980554,-46.73139566210758,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6148.24772551962,0.33,0.33,-0.002,385.4270328631837
138,16664.278640612327,10804.379372040237,968.4286834240788,720.186730423819,3603.7073614174524,17.08286928674478,28.418086764398314,19.134147378402766,315.2842638835597,16.28253759316253,23.74846288988055,191.92788038925346,49.317290166892796,422.44857329846195,0.17394350812281847,22.891832975779582,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10804.379372040237,0.33,0.33,-0.002,456.24445916233896
139,11617.328383899177,3871.7241322878367,626.0517822887053,809.8996317292973,2255.9813459869174,26.848596238733546,27.17827713908638,13.09011085938693,456.89114728387943,11.773111202938564,13.190029601859903,214.79884237703052,26.161583233400606,307.93553070547654,0.2733280868661944,10.4033676866507,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3871.7241322878367,0.33,0.33,-0.002,332.5703731619147
140,17018.720435663883,6025.463832090007,600.8627383795617,1153.3733388082348,3926.0150237082726,23.253999653268508,24.603567666083446,27.25079685635508,296.8211257211168,20.183738994099457,22.672474303385602,453.5188678557849,42.595822608818516,345.72272738053204,0.25887077908121064,-27.490130018348857,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6025.463832090007,0.33,0.33,-0.002,373.3805455709746
141,11555.386579652033,8992.282554572132,384.99699976476944,958.9798109980378,2528.4791709053825,19.868437196237213,27.092502358531092,15.706919150665176,175.25641306232487,18.069459520164425,28.762523939243568,183.32996732842162,36.38642557980138,423.5879996576898,0.33286981257670045,-42.709954488873045,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8992.282554572132,0.33,0.33,-0.002,457.47503963030505
142,9620.295291789447,9155.497684151536,451.06431529866984,540.3553686601181,2997.8378449387865,17.678271178154155,18.971471584773564,16.861004086550725,144.47382618543014,14.329086564201559,23.67727638546162,288.8311491813123,26.577403404482475,371.7757781118872,0.582074070991366,29.747593438754315,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9155.497684151536,0.33,0.33,-0.002,401.5178403608382
143,17103.099226854658,11344.033515148516,556.1917440149315,732.2564204678991,4565.6497227033715,29.87203657415437,10.339934947917538,15.659795075692141,110.62463148994844,23.698390510409315,16.008711216602215,435.977032490343,32.14868809042204,338.6015748624593,0.8420025240306651,-35.985737318721,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11344.033515148516,0.33,0.33,-0.002,365.68970085145605
144,14698.52466006779,16435.748489812915,632.7304993697461,867.108267306636,2933.3813488329533,20.396319477771392,20.886776274430137,13.032390527084752,322.13278036809544,16.76865666416763,23.25786192620324,128.51879192475243,42.775740588628416,415.0055616373713,0.19489750173081802,48.92964911013873,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16435.748489812915,0.33,0.33,-0.002,448.206006568361
145,4061.965633203079,18930.998569376632,1113.627798288217,268.5084956678163,4797.161645777279,22.012189540258348,10.535988505841022,10.35918760162253,420.11443706427355,18.052824948838126,19.25723653538899,332.2620633874683,38.45192831447647,437.19917125455095,0.1890329207772016,2.287353451139073,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18930.998569376632,0.33,0.33,-0.002,472.17510495491507
146,13878.569025076453,9069.512328311175,584.5629737295249,471.22118684703054,2400.3521380265197,14.459342206371002,27.04281297501276,11.764555139136803,380.88688889709175,25.544612212358604,15.85556901366474,175.669189583387,35.5957135098301,410.9137937043388,0.34628540977727096,-40.42782467683597,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9069.512328311175,0.33,0.33,-0.002,443.7868972006859
147,13592.203174450258,10305.640865721036,821.8488935274244,763.6410600589394,4509.8204789829615,10.286061693866845,21.193423315032597,21.385945363123593,427.01297373101346,15.382446211310235,28.214175616321914,110.82377054103779,47.09689088075183,367.3590599411064,0.3448327663672954,-28.358225015454988,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10305.640865721036,0.33,0.33,-0.002,396.7477847363949
148,5515.940299461916,16681.86325258243,522.0018394317209,352.02195862979073,4941.374044109417,27.41937041585828,13.84176506068882,14.466670346751615,420.6474046438462,25.16198538733661,10.189004886055509,429.4662373976863,43.64880595274179,451.5811417481988,0.8628167818752793,40.57149105537956,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16681.86325258243,0.33,0.33,-0.002,487.7076330880547
149,14142.806551900729,10161.585024607954,632.9769039920986,518.510927935638,2846.8421080015823,17.603914005018016,15.416049982650012,16.10088474337622,119.71533921446255,23.02652812121426,26.246570240177856,283.36505079208877,35.09540115751887,320.21342750818616,0.5773915997549426,-9.47821296575124,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10161.585024607954,0.33,0.33,-0.002,345.8305017088411
150,14162.553971802501,10814.403726488366,781.0198886036816,363.1894384436728,2189.1501789376075,26.888228710996845,14.825553327506212,25.302070657347894,157.94615162036948,20.191524130194964,22.222111032631506,344.17776370486973,24.695716683777302,349.4730687230866,0.15225983682264124,48.372715001414335,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10814.403726488366,0.33,0.33,-0.002,377.4309142209336
151,2157.5740189405838,10742.971999036312,1100.0681257777305,227.22485317321042,4419.315072591987,19.024210969947454,29.331851043975448,18.969306150906366,425.6446463021638,14.51319364969813,27.86582599868999,333.4394946144627,32.49406848923778,312.75710221971224,0.5401452046631596,-22.8894833790249,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10742.971999036312,0.33,0.33,-0.002,337.7776703972892
152,12912.03089066828,10091.169849626818,501.66188231212084,682.8508542428378,4426.704951584726,25.987217041041497,20.322738776763543,27.417524581973304,259.7942769861654,25.161713070262703,12.992702254347629,248.03541260684756,29.33894000392594,420.70351319158283,0.8622201444725021,-31.0657494729709,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10091.169849626818,0.33,0.33,-0.002,454.3597942469095
153,11073.417126828654,3774.40419949882,825.5815832297054,394.77545622985696,4246.877026731321,24.934903599094984,23.419793617121098,21.053570386856894,449.7161669184605,17.78531088610845,20.99907760394988,490.70663899500795,48.33222958449597,371.50599714364915,0.757718779465285,2.612496037308719,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3774.40419949882,0.33,0.33,-0.002,401.2264769151411
154,16305.67349787886,19566.143722639037,802.8063782293522,1092.7080537372078,2345.794824566921,13.157942980359248,15.012709303818689,15.928722206324613,155.760476648064,10.1319248563744,26.307305073063876,183.62320748702942,25.114242942003344,367.5892512211963,0.6684830772196988,33.01317531511821,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19566.143722639037,0.33,0.33,-0.002,396.99639131889205
155,8511.685104621192,19348.88867081253,1004.1718120642662,302.7511313834347,2290.2669369877262,15.184930198688106,15.653830906707492,13.579068844865827,483.2841378805594,26.786665611308276,10.735765672528732,277.64829852838386,33.565099970809115,420.1547725972341,0.5958091164421954,8.291997586655514,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19348.88867081253,0.33,0.33,-0.002,453.7671544050129
156,7851.19006424779,13467.327447480347,245.1240691710771,279.0211979612564,4626.428356809261,24.381331251588275,25.271408134415317,18.75773924857799,131.8200860504434,12.408897222271245,24.717374566604917,449.10366029619485,48.50297522194555,339.50122578601633,0.8635052922837029,6.585136628317089,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13467.327447480347,0.33,0.33,-0.002,366.66132384889767
157,11327.224110269826,19055.675121279826,592.0802076011679,581.0252947429095,3200.6502090080376,15.978475226404523,24.184418640645056,28.35263304838933,276.8743547132653,15.935211239420513,16.198218275530312,339.50621910635687,38.987125696693155,443.1297664723448,0.6623415878872316,40.333131622218204,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19055.675121279826,0.33,0.33,-0.002,478.5801477901324
158,10090.20721359258,9400.402115756488,455.368338341924,556.1625768747689,2999.2331080966424,17.824692730204195,19.720777771857783,17.319186174284837,147.20111027890582,13.990494811121119,23.137861596696467,275.00197849263816,27.100090141303763,370.46870403537747,0.5862890625775253,30.585726960120837,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9400.402115756488,0.33,0.33,-0.002,400.1062003582077
159,3316.2858674867334,10750.401137674551,1101.199010237785,222.06993738685202,4419.58598632815,15.80041543557137,27.848970608962514,16.34616053709008,136.15271247193022,13.392167119992367,21.94689148448189,365.0403336072925,42.059987431430216,412.02566106255006,0.8808109368323207,27.675304629413958,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10750.401137674551,0.33,0.33,-0.002,444.9877139475541
160,15225.777224277246,4809.316973611312,1098.0789954879106,1022.5889578936739,4015.6118515856824,21.640208461303782,22.666330105190074,22.36897924407447,283.27335227841775,27.844260750062215,22.19455475761542,447.74520458101983,27.061055185385154,314.0638544939719,0.3830538038488235,0.849285358489951,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4809.316973611312,0.33,0.33,-0.002,339.18896285348967
161,10809.17376011643,18264.358659599333,769.9989951985883,623.2047516823492,2052.7866166020053,29.66086238703105,16.20771494296472,23.29338508973495,201.10152308172172,24.969995807620517,11.110517173327038,366.8024969273576,31.870791561619477,320.1163932010208,0.5405132094489926,-13.787520538975487,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18264.358659599333,0.33,0.33,-0.002,345.7257046571025
162,12534.81933351746,3726.2738875371283,554.8494088458807,767.6949179675081,2091.4871405078256,19.096553381413326,10.278906973793399,12.549873892513146,434.53710626492733,13.770186919225251,13.98859137303225,107.47273016431724,26.680507783270926,367.50037982646575,0.43301502835821937,-28.884938170184643,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3726.2738875371283,0.33,0.33,-0.002,396.90041021258304
163,17530.672416958016,17210.855199962272,614.7841157606265,794.7461298989374,3682.4209188477153,28.544138405638236,29.744458998028772,17.381947119252082,436.4633036275048,25.29559009623684,19.8331481588586,287.61901238047136,29.88270826825702,374.1456255891501,0.47891293977985994,23.75166197019389,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17210.855199962272,0.33,0.33,-0.002,404.07727563628214
164,8444.355966968915,10644.899528803235,699.3549356669404,645.9464948192527,4201.838303879326,19.844719972612523,10.79881215902381,11.668983919340551,377.83083378118164,25.319381421481342,18.52878645546444,438.4962410175078,36.76586375975373,352.84607294477905,0.5032909342993196,8.807043655397264,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10644.899528803235,0.33,0.33,-0.002,381.0737587803614
165,7882.043618620733,16741.3185962831,357.15040259583157,321.97731386625867,2016.518126387263,17.8231086818245,27.404190126223217,19.985056259793204,375.71888578074595,23.25225481599357,19.445703715409376,96.34290068266773,38.90921692672788,413.3884410568325,0.4651321714451152,-29.99791150676624,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16741.3185962831,0.33,0.33,-0.002,446.4595163413791
166,6510.468578370004,14677.929789751352,427.58140788504187,239.11300857927537,3317.6396532035947,21.51450125732072,24.301080766218327,29.232578189683657,124.27806659290138,16.768315792948155,29.77616526080356,298.1542260353111,25.695474885166114,439.0339772863915,0.5318668389976444,2.184203853033896,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14677.929789751352,0.33,0.33,-0.002,474.15669546930286
167,15331.997211770624,9745.766875872907,653.9634984660233,1185.3157417536936,3053.365716843769,10.674899481887723,23.619318887948346,12.484744531345177,242.97864943552258,22.519017174033454,24.411771006460853,333.3469395208363,46.73839301527438,356.3432307303925,0.7825204310356847,46.13736781768801,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9745.766875872907,0.33,0.33,-0.002,384.85068918882394
168,12865.274962023826,14199.887689717545,846.9840990546073,497.65270943903454,3613.406730716833,27.09331074590127,12.258922439493233,15.232482682291298,217.0626839394494,19.99619236418764,20.936917923725392,311.6673253479783,40.836542400691876,304.2282957591399,0.37641190805892866,-31.758411266122234,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14199.887689717545,0.33,0.33,-0.002,328.5665594198711
169,17660.86955695273,3693.269613508289,1083.0613484437679,939.744460842182,3211.493713041597,13.6382140499334,21.285410108840956,21.498345273262853,500.3088660252752,19.574607751841786,26.5246423773836,257.3628958395564,33.018702782652745,427.50004173401004,0.5434858535238013,28.161035603397348,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3693.269613508289,0.33,0.33,-0.002,461.70004507273086
170,14988.11472324988,12579.862601812349,1083.726205954778,561.4499894086864,2047.1840450644897,15.63870043742517,29.216004833659465,28.276002582945008,341.6842532788273,26.334637339854304,29.563360387060253,314.2197173638839,34.28591928178347,401.99501084328296,0.5207679112983742,40.668150691250304,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12579.862601812349,0.33,0.33,-0.002,434.1546117107456
171,12508.334519270458,5177.413497678036,1198.9799236047058,345.64492491438386,2072.7044866128545,14.506053521146043,16.187589042077914,26.580904313624423,497.98245847814286,24.646537027797763,16.570271588247223,156.05673323447712,42.048332142860815,392.06960769536187,0.8581371828606258,-20.477216967055696,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5177.413497678036,0.33,0.33,-0.002,423.43517631099087
172,14490.750238931254,14442.270103283812,827.2622568799684,842.4175106748623,2064.307508912648,16.258204875680136,10.126097936880232,23.813118113800936,370.614668671011,15.992544799913302,12.489949693556012,358.5791003799904,29.32455687845465,376.590164715468,0.30401714411959596,44.43709182414768,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14442.270103283812,0.33,0.33,-0.002,406.7173778927055
173,15107.96928923011,9879.473354399744,1111.4489977389835,617.3334167860112,4129.757307016593,15.231498733920997,16.512677397423804,14.578641986871542,428.7864069346415,25.820473869002818,25.36395513921299,157.82201923226964,42.42456966381607,442.63371624747464,0.1823623527205382,36.20623279371991,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9879.473354399744,0.33,0.33,-0.002,478.04441354727265
174,6280.05020413477,4189.045429734448,265.3095916380413,599.9173298911044,3412.2859676139906,12.143605760111134,24.648823832390725,11.940089094950123,418.9506487475284,17.916636986512504,12.072641714678122,479.245431816091,49.32638670111746,392.0953557716443,0.2244315609144907,31.24493261956098,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4189.045429734448,0.33,0.33,-0.002,423.46298423337583
175,15454.986164708038,12413.190165660737,835.4102211084879,808.3797117248289,4274.816700355169,29.751938934812582,20.391814836473486,20.793455699191433,203.43962181994956,22.28406099955285,23.828193783535532,258.4558635339292,29.19261550490372,448.51471248938464,0.38467626556390416,-17.237508747282096,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12413.190165660737,0.33,0.33,-0.002,484.39588948853543
176,12852.402455432593,17511.046161001457,774.3914460162906,796.8603507729949,3833.1109112649847,16.441711454867843,20.595325061796718,26.091591149075498,490.5674363118022,16.015505335903836,19.829543067060857,470.2337364403834,46.831989981600586,310.4517107244035,0.6494646496645483,29.97180379429794,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17511.046161001457,0.33,0.33,-0.002,335.28784758235577
177,14982.263354473487,3516.132914955521,776.7451634655029,1162.261615132378,4518.858497102911,13.211298197465066,13.919600513756006,27.93862493516588,368.7890817706658,12.961160187318306,25.091129388138874,381.46674242593724,42.125883906422715,449.34808219243865,0.8089161880301478,-44.44032047303635,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3516.132914955521,0.33,0.33,-0.002,485.2959287678338
178,9658.314123994496,4950.213149153732,777.5683524004738,651.0516719004064,2872.55603040067,15.131551753587317,19.86410503191637,14.55795439306856,393.5274096674578,18.2068981852965,21.076510468573364,417.3719046621103,46.41019247196474,327.4964757567522,0.5655084815220122,-5.1348790409264184,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4950.213149153732,0.33,0.33,-0.002,353.6961938172924
179,11055.890663592878,3882.567585318678,563.5881677971889,568.514946859967,3511.909824437117,21.258075431249075,20.49395034898796,22.078413725734393,189.98741268306563,26.444412172804327,19.003331674683995,195.30238000520774,36.324612008287474,333.7771847972354,0.5257584043518105,-9.082822454758466,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3882.567585318678,0.33,0.33,-0.002,360.47935958101425
180,11432.524750427376,15902.505039315547,1165.8161159368444,451.2672491766085,4681.5162821552785,10.787488636412808,27.391376054752214,14.391565582603349,121.36838028815804,24.40844430275053,29.698538454479,309.83999466114864,29.117024501270578,432.16505317362896,0.20599362409115982,-18.618386917950392,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15902.505039315547,0.33,0.33,-0.002,466.73825742751933
181,12687.413190957064,3192.6122069428734,997.1278074884596,971.8686348465097,2647.3094042070898,14.44050462511796,11.123657342478193,28.44565913693973,277.68455753137755,16.257049233249823,12.434319842143081,406.9832216165105,33.139390791702574,372.6878881031718,0.6790751040182988,-6.094659232111671,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3192.6122069428734,0.33,0.33,-0.002,402.5029191514256
182,3949.4293516507437,6234.514604312187,221.29911321754116,242.56095685243824,3267.170000935038,14.575807951300552,14.651101033633548,17.93723175385954,112.58494692018078,13.0315408265347,16.323404002807834,350.5735565523498,36.69636761444345,440.56132092230274,0.10471402163339505,15.773595613951276,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6234.514604312187,0.33,0.33,-0.002,475.806226596087
183,7261.650309080685,7309.075116824078,225.8182760324852,335.55014271309335,3585.1534570426293,19.500706925279086,27.274653313081522,16.415133329785636,280.7887623251682,20.181380467644424,12.434619059580784,324.73243723017146,25.30445310079632,319.229529735886,0.8232549911697699,-6.013504454075784,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7309.075116824078,0.33,0.33,-0.002,344.7678921147569
184,6120.881774418487,17857.608419321383,288.63406244687377,1030.0064098146615,3442.356708415164,27.464892475788396,20.22958910589264,28.51856741310955,125.54797278877862,16.558512960519312,10.721212484987335,446.1812504770662,27.807579873610745,437.7646502420361,0.14926710253204695,-2.195900401363984,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17857.608419321383,0.33,0.33,-0.002,472.785822261399
185,9916.587679993372,10943.740977426414,550.1001704762037,223.983813337703,4277.446792100034,24.084244877868493,29.390668893572194,22.687743091548544,253.71504648129525,14.868772270405145,20.488580431949085,363.77116725322423,26.380704441466104,436.4378362375743,0.12811296205854825,-22.62358874900121,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10943.740977426414,0.33,0.33,-0.002,471.35286313658025
186,13189.9193942447,7948.606533010611,1063.0592310096201,1062.8381128657663,3690.0961124383484,20.38701541569355,23.53383949758447,26.838307319085892,356.27469733502755,11.50739999263118,12.103885686269651,470.19254157544367,49.698810397571805,418.57703897721683,0.14900763641791248,43.08109884455859,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7948.606533010611,0.33,0.33,-0.002,452.0632020953942
