,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu
213,11244.22750286747,10534.624583811325,236.27274369804724,1189.9238346090362,2292.5982912512236,21.745362917079873,26.859248869017556,25.06806570676311,202.13382736900076,24.364165275072487,27.325715073571853,119.9938137394519,43.99137795262302,0.5195080890611969,32.57466067441884,821.2147930110981,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10534.624583811325,0.33,0.33,421.20000000000005
214,8317.643317361037,18756.713284652764,359.911927044108,342.19431602658955,3190.842916652158,26.686781917432526,18.501202393942403,23.29469716427488,378.35359000900644,26.170711227107276,14.398105805642086,347.85374378010044,33.08479659665915,0.3698118179133718,-16.216152275519974,752.1503953895233,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18756.713284652764,0.33,0.33,421.20000000000005
215,11950.011312792432,2884.5523062361513,869.2628543842925,976.5841466073962,4824.843945817314,26.518146166073084,23.18087917547647,15.883592702949933,458.3445788984719,24.738047356250078,15.322006414993782,185.2737756306722,34.257228603805665,0.8639932380136458,-24.36831275733195,1458.5292634916818,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,2884.5523062361513,0.33,0.33,421.20000000000005
216,6972.8768800329335,17182.819722419365,253.268821081966,1191.3788931081758,4554.883903693734,17.273748586824397,23.655091635830274,28.098144713907054,114.04520325969351,12.381106353140892,12.792656196545742,363.09231447423934,40.06662168146548,0.7540927144286642,-13.868072429073635,1014.5074034048803,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17182.819722419365,0.33,0.33,421.20000000000005
217,11968.079988488704,11876.911511424474,821.697151484919,469.5890275084751,4817.540910417517,15.475645883921192,25.865238422406016,19.004069341569405,117.58804220094011,12.83654301275996,23.833754829985175,459.6881324683358,38.20068678065897,0.23726109533346393,7.7652976217681635,563.0440983724543,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11876.911511424474,0.33,0.33,421.20000000000005
218,11928.373186298846,7715.242173157328,596.2138712456785,706.6014344579579,4600.9490900580095,12.754630266086552,27.77336888429671,30.10625879169104,362.25485145752714,16.535013895806426,15.93234650770084,156.313351932395,45.417890924743766,0.8567781575031753,24.825055135865348,1170.5722938206884,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7715.242173157328,0.33,0.33,421.20000000000005
219,6831.308264155842,19185.90792304681,664.6812086976955,262.4371053313332,4597.482408890985,23.20006634582322,23.322847292811932,18.894872411206514,261.21118791661223,27.45209253596737,13.878149256370902,199.6317516667918,39.325589729070124,0.4394558153233429,-6.353319971863751,679.3744045000968,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,19185.90792304681,0.33,0.33,421.20000000000005
220,15661.033899277343,17466.68945948869,855.890601173875,568.3088899590574,3825.1959260592225,22.72002150658747,22.60468238151557,11.852393638682992,217.96047495713898,15.682304445727596,30.593057751652065,133.46857716375007,39.85597795429605,0.9071057093063135,-2.7222305783616596,1031.199131302004,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17466.68945948869,0.33,0.33,421.20000000000005
221,14747.87017599177,11124.845396241572,991.7942244441771,598.6226067536212,2173.670256164173,27.22405225793502,28.1962297475315,10.787280681814364,381.9249927501438,17.72683277969189,20.278890136925295,189.50009626270594,49.527442581684774,0.527361296103309,24.187612216542952,385.4054043213601,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11124.845396241572,0.33,0.33,421.20000000000005
222,11911.554916640736,15902.50857766857,792.0698588515622,785.0065999916435,4581.630553927387,19.379759906904624,19.477741943642936,19.652644349330014,421.5320595615164,18.44351534131453,24.69561231910989,368.61000450678233,33.27251931498187,0.12121707236355755,0.4855688260020067,1588.0645298684244,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15902.50857766857,0.33,0.33,421.20000000000005
223,9703.227312558829,6250.136584789067,553.1881878473274,497.2473938065877,3666.853685263111,20.760153559711014,16.877368920298455,12.786655253386556,179.40396639474395,28.37841383662583,28.161186916926464,124.33235270525995,36.22491610315367,0.6027010091753116,-5.342941930687287,1403.9172633948247,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6250.136584789067,0.33,0.33,421.20000000000005
224,10385.22081827299,4980.018366659905,287.18118489504496,746.4173369865091,3596.817481545123,30.654388965366625,24.638010410946947,9.383484318696386,200.77254550955135,12.148773166129173,28.887633438901723,148.6740751338911,42.16955350805615,0.560875629835654,34.2064948321141,1447.4056144075419,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4980.018366659905,0.33,0.33,421.20000000000005
225,6904.2578854474505,4523.60996675291,261.76270221198354,684.0260278169881,2981.377040791951,10.624998752331047,23.639261636548607,25.568935008317737,163.56005574456742,11.955996367075334,21.915087247600322,425.447072209584,44.19394089121212,0.21320570150728974,3.7196920131508553,349.27260807960477,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4523.60996675291,0.33,0.33,421.20000000000005
226,15204.923895445309,13788.578856443195,790.5708738216786,896.9508771970649,2164.9109673253547,28.66017968995819,20.764495748507947,20.26527283328198,303.2713539404425,23.69364001656833,19.78928872409794,413.3475290886293,44.18838969300366,0.8315941165563475,-8.237793963464455,1362.0151107616532,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13788.578856443195,0.33,0.33,421.20000000000005
227,16297.208613420777,10024.495183617575,642.6608758754958,1051.2477178251008,3118.9786259653006,24.161641346346034,17.42896635243278,27.781755875213694,96.75259864772076,13.869635331064327,25.56708619414605,290.54034825475327,49.76817976534819,0.8326913132391763,-13.610158172698059,822.5219232094172,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10024.495183617575,0.33,0.33,421.20000000000005
228,10067.761106692658,6047.412675520667,602.5071321928561,569.9543621596553,4932.36396855006,23.60036322915959,19.105732107915323,16.20122070541991,147.72576318907963,11.573327468493984,17.82186064086645,360.6788230458315,37.85066931424717,0.5015499740507837,16.551054546428098,610.589198740219,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6047.412675520667,0.33,0.33,421.20000000000005
229,11578.565637557665,14585.67678242694,652.2107922162586,862.1784143427936,4018.457007540063,16.97035506842482,24.807232528205176,9.831085946982107,277.7284610525626,22.79241890359632,27.233546374792923,370.8561358425664,32.295553526208266,0.6445467152789678,-50.92854227561478,1227.1808763961849,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14585.67678242694,0.33,0.33,421.20000000000005
230,13213.722698090904,12245.203442387367,450.9560797663827,860.687883840147,4325.022373841792,12.295311805171174,25.48233113095418,28.05684329613912,136.52708444276928,9.640383676826028,29.848393928378247,453.50091346220677,42.19474285451884,0.5299251725105079,38.10157606111966,569.0584299319527,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12245.203442387367,0.33,0.33,421.20000000000005
231,9470.545446422902,8758.58826562547,901.4181063966904,735.7446866928693,2332.273327989012,19.100605821380732,15.510861287252188,17.179911556201372,272.42419897289926,27.160196482060407,28.94076066018815,286.1345443205321,28.870145574275895,0.442924859930408,-14.031823778072384,1424.1556296738263,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8758.58826562547,0.33,0.33,421.20000000000005
232,15294.127041180574,18042.349276103287,418.21007524374477,535.9362329274819,2004.7170261947547,15.97683010507831,24.42073893386089,21.111347608595757,161.94913322897844,25.280532704776853,21.638747161871073,282.03625253879727,48.59488865192325,0.3680238226349756,-41.48632699969286,609.3584407279834,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18042.349276103287,0.33,0.33,421.20000000000005
233,13901.811768968071,11307.902164198347,652.2484594949937,516.4039589968777,2756.0593316469963,21.515979518163036,13.532737663402719,14.422792394156712,142.63831042210649,29.238579301337776,19.448474492844447,124.02696225721363,33.80882947843935,0.8772257687839246,29.25726403079951,1026.0449816942958,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11307.902164198347,0.33,0.33,421.20000000000005
234,13458.045081996073,15253.413357297472,727.7350051379879,964.7908774472893,4759.6876418686,26.89720771017237,22.834071443566362,14.872495939953529,313.22629766395323,22.26213974882197,23.010215143932754,168.25877924141875,27.367830344929125,0.6112654033543952,2.532008933699583,533.9347848074741,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15253.413357297472,0.33,0.33,421.20000000000005
235,8160.376444675864,7087.870048948043,784.7172696705873,341.8003460969088,3082.648088639243,26.026012841245187,21.211174584668893,19.449002515541565,352.5842095563229,12.230629837911868,20.964528391623382,277.1612725675961,41.31928747925949,0.16657890537482883,-18.19754302354279,563.7949424746797,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7087.870048948043,0.33,0.33,421.20000000000005
236,9519.595423437066,15209.4731939637,703.4463653373562,452.2440110048637,3338.049718937499,16.438592464424033,19.411923073500912,18.477046937737068,438.0212191667823,29.662835645028345,19.425768040555454,402.65902678683386,44.73490108368796,0.31283612800583066,-34.35615606084971,579.8437342526352,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15209.4731939637,0.33,0.33,421.20000000000005
237,13008.023265129466,9947.095954354061,999.4291239813646,816.95372040405,2352.0026231830357,26.46281621231373,26.41253895935051,9.047482813683532,436.5323356580176,14.327731883936314,13.079559110706239,455.6659014180314,46.75744926503181,0.8708893282964787,-32.29925700765687,856.761214889568,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,9947.095954354061,0.33,0.33,421.20000000000005
238,10043.293532427391,17999.09755644696,293.5031196413156,438.3677674732435,2415.422872081532,28.298065616230108,18.01707706349812,22.273478569304597,237.1784659456178,14.422237591395204,15.118395542398373,153.868699629542,31.034304935337477,0.42038907384629165,26.646290651215235,507.23834453262043,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,17999.09755644696,0.33,0.33,421.20000000000005
239,15201.727193144312,8389.01235747929,656.7406505490445,756.0863348568084,3351.9776800161426,21.877267258582737,21.73497342267427,27.75183550973099,282.7703957346566,27.628161805151528,12.761857539791974,133.98681897579556,41.47092505131,0.33796164949957,-20.023345327931175,411.0925536454522,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8389.01235747929,0.33,0.33,421.20000000000005
240,15773.19425576456,14325.403100253792,800.5638117971903,916.0602757834893,2093.6658341936163,28.97934003813132,19.546341265529218,19.689626409523402,310.90399498173684,25.09768873218568,20.77252074780905,462.0334581196723,44.78490141912281,0.8311369268012433,-7.90981245503992,1388.009905769632,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,14325.403100253792,0.33,0.33,421.20000000000005
241,14001.539741196584,7656.549673021314,776.2101248555455,448.25876250014073,3514.0830817521887,23.167429702121602,23.042331844689507,19.41317401799456,178.79210290726797,23.627980327271644,12.171251110407571,95.6786969103896,44.5414981296857,0.5931768611843722,40.771008810552054,380.09099780188103,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7656.549673021314,0.33,0.33,421.20000000000005
242,10208.112564579718,16925.27958545932,1126.0252738259426,487.1824109562577,3280.325417133128,22.676922808978752,14.634819780564433,28.500862746672638,428.6663549643788,22.25923014565128,14.98457253647444,427.03415886974835,45.86164782677339,0.5195178443593277,3.8741103986430776,1503.3276107437994,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16925.27958545932,0.33,0.33,421.20000000000005
243,11686.100309382635,5918.667747641663,551.8165783961798,887.6135171173584,2719.386836190018,16.610638983342355,25.554121566044916,19.60004030820311,136.41856961769898,21.873151767970494,29.209225953776084,124.15749837453416,26.20079226517481,0.54723254921227,-21.120470461883016,1010.5889706269626,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,5918.667747641663,0.33,0.33,421.20000000000005
244,8293.383002051993,11671.467601718481,872.195572898686,423.86821815353625,4303.4908752843885,16.169572469492156,13.514443284971591,13.782416435018783,375.69928028513965,25.21428291526045,19.638061669085168,309.90058783652006,42.62555967471487,0.6020404643207212,24.520877911535187,1276.25172623867,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11671.467601718481,0.33,0.33,421.20000000000005
245,15205.591843291004,18362.544999266178,856.896765113698,529.2534123402725,4091.470188602,21.904465344889214,24.55109768087586,11.87965703299074,239.32950837400236,14.558432214363368,28.98887535603234,140.7586424777496,40.23567978780819,0.805912104430376,4.599142603048541,1032.424634109729,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18362.544999266178,0.33,0.33,421.20000000000005
246,5576.081806020774,13284.455065447693,182.6580808830045,918.3020987294426,3795.881343958672,28.67455004342156,12.144585362023433,12.044801938182607,180.75160190107025,14.742903201531243,21.92723077549109,362.3703730447355,41.846510725346214,0.10380767455799014,3.3491347259330753,1282.3859307040489,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13284.455065447693,0.33,0.33,421.20000000000005
247,9500.64034669076,11742.803942698818,393.2237508008345,1123.9133399337454,4329.748201796142,20.30157516823145,23.376496780981405,17.0489473306587,211.42946478711136,19.573147427305003,13.94566642652023,197.94337946252787,38.457467668787125,0.8591031260138624,-28.300227473637296,299.1679375695994,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11742.803942698818,0.33,0.33,421.20000000000005
248,8307.694585213714,6589.889993907893,897.468549362242,320.41605608409674,2258.8850030235135,10.409232432865029,30.263863480566915,13.744294102362737,289.75789983104505,25.208360907468478,26.853345315627458,288.5473239023255,30.295898696186377,0.47285029128523093,-39.31925898360151,940.9564011737857,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6589.889993907893,0.33,0.33,421.20000000000005
249,9982.435395899734,4229.650535363761,179.17356315961527,1015.7797617520157,2757.843999892085,22.96679103038494,10.592759686008339,22.545379402158776,135.92168000345657,11.0370747105701,29.660423148344925,449.82658400683096,27.053928129306506,0.24051099470511195,45.773200231528044,761.7880540473869,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4229.650535363761,0.33,0.33,421.20000000000005
250,14160.701691410157,15026.186673041782,1046.7283741940873,493.4794488044286,3380.6595804466383,14.149183712679102,17.06511423201754,26.31034366958172,190.71806815119467,30.90402782020085,14.543086700981775,104.7939365389931,39.784820845118645,0.5370872844844443,-0.33392388359579034,524.2943956789625,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15026.186673041782,0.33,0.33,421.20000000000005
251,16759.418395257864,18334.324939502625,1041.4289571177344,967.1257549775306,2284.446895058788,26.95370477343171,21.609706622435752,14.185245497574027,301.95504068644976,23.34296518360263,27.694521198848403,396.6986499017857,36.132968756848946,0.605715438039694,49.30797552703631,1240.8555589884058,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18334.324939502625,0.33,0.33,421.20000000000005
252,11417.955015953514,10763.197305377082,1110.5887883384544,264.8143868373768,2993.311818351698,15.704460692291402,21.728484329977878,13.378066319297167,138.5387767060679,21.390561104469477,23.348141694748055,284.10424047920225,32.90487108453766,0.8379474302371905,-11.048225741626078,897.4037948118325,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10763.197305377082,0.33,0.33,421.20000000000005
253,11221.973302712715,16476.01515183858,1044.9643995005952,939.474187951097,4784.652127472534,21.5020474351006,14.487103228546529,22.57520767829105,369.2499550561427,15.412521713491198,22.457345925803914,287.27400100123685,29.480116360378272,0.15444129568832812,0.3820961324674925,1049.5521153118889,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16476.01515183858,0.33,0.33,421.20000000000005
254,17027.74612208401,4355.744516842452,1083.9976324708673,596.9322562077487,3571.6684535405457,14.259265754667457,26.535554111914752,26.605934312644123,86.15447335559186,20.714639769199817,28.0878418287625,160.23898701488923,25.912116434266817,0.2290882404294651,-18.475761874038472,1304.1853054088967,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4355.744516842452,0.33,0.33,421.20000000000005
255,17364.277561043113,4265.356457466382,1119.6865635104236,1067.9014787223764,3295.113984254836,26.117408214000665,25.97316145624211,18.674700896072796,308.2275798118981,16.881154423664107,24.860971468078336,280.60002754244465,45.09738494934602,0.337515938214236,12.007191669823413,1267.3999027315385,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4265.356457466382,0.33,0.33,421.20000000000005
256,8518.432093409108,7958.658675431572,586.4978959110127,479.53860906970647,4603.813853089701,24.37376187535526,16.47781608345095,27.05499619853641,379.10546678614764,21.866266063658387,13.654714125855236,177.85027282758566,49.762429664754826,0.2800054539928107,19.697962243692213,1399.1881411093646,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,7958.658675431572,0.33,0.33,421.20000000000005
257,15242.756242789786,16925.24257416462,929.8257972108481,405.61634361279215,2505.139220580217,29.577173153878398,14.984076453076899,9.789409162203125,222.29496620825998,22.280082357343446,28.422500504154243,471.7448701511615,37.92992123021329,0.6738677325927527,-42.43917641474728,773.6988917644528,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16925.24257416462,0.33,0.33,421.20000000000005
258,6041.059347950999,4937.377634257583,346.29950063684237,205.26211603759535,3380.009624450187,21.442318889101422,19.281001874952803,11.650589355101431,398.52590334613996,16.077406186803724,29.547176291730185,126.02650055406023,27.723872772600945,0.42941813687235303,-32.043262484015976,510.0406198493727,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4937.377634257583,0.33,0.33,421.20000000000005
259,13773.93119358366,5695.3570059943195,910.2186922219008,539.8161548252336,4224.228762716173,25.50219438966997,15.7335237262571,22.236530103476024,283.6368536014057,12.874109935388608,27.611759761936103,298.7808643122269,26.574876500155323,0.6043526883962228,14.517664471241176,387.332753174214,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,5695.3570059943195,0.33,0.33,421.20000000000005
260,14461.768999344848,13219.726959416897,677.1502995849137,720.7178238986804,3174.028264708341,18.320078244081657,29.009103837573477,23.208265138917685,141.61543745551205,17.521905863085415,26.531243251370373,438.15510448139617,41.500321715755604,0.49772482002670326,-19.852529285713626,1342.3902314338923,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,13219.726959416897,0.33,0.33,421.20000000000005
261,8994.677424411717,12007.767574079706,308.04415240302956,861.4263527845234,2253.4223097524,16.756331179232266,20.273838400316123,15.853973508210675,475.9334560420739,30.571060634232897,25.768418162705213,232.56441659543654,36.707733074440505,0.29653081722130037,3.436767122686301,304.45264981547473,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12007.767574079706,0.33,0.33,421.20000000000005
262,6949.220573155629,11003.741841707859,455.6237245570783,642.0866074516116,4162.498795242117,14.763869585699226,14.530866299267474,23.682482140111766,408.68151533758356,25.030431519789136,17.05123639712546,227.63718812475483,43.350345304249,0.7807799557420959,-22.992229736123395,964.8544896444188,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,11003.741841707859,0.33,0.33,421.20000000000005
263,15286.247639650514,12054.35277097883,705.568225052442,634.7683635738756,2624.0202802915974,30.171450174626596,28.646311675186162,20.276224921775356,209.8962280427264,19.909297668659036,12.279233748948952,135.52696006152698,36.43344563127859,0.8808949785787855,38.43977138665683,805.8288936628269,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12054.35277097883,0.33,0.33,421.20000000000005
264,13307.864833465008,10011.585552131155,792.6234446740049,1192.9914997240132,3884.739161977369,24.010458992048708,21.820927391301343,12.687068287417612,229.3536597941964,25.800926273894103,18.16269132610675,377.9911370440705,38.72653101222389,0.6793420816658002,13.598780882349757,1311.6068764782135,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,10011.585552131155,0.33,0.33,421.20000000000005
265,9583.984252134907,12889.323300892438,790.5435399640876,313.9554855966757,4139.398063636366,21.85976416621742,25.43848438515386,15.708184214623378,339.3652362284763,22.999330527182366,18.48488134779743,113.22383373315408,45.163396190037346,0.34037852565119653,18.773148375446933,774.8106298480182,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12889.323300892438,0.33,0.33,421.20000000000005
266,8849.544906637777,16549.904570726736,693.3819342582731,689.993313521194,3127.2357223012245,23.272956436517923,12.498133798591606,25.565440542010272,391.0250764905769,17.678601295162988,18.62881669543449,220.09264557730927,25.146750036107466,0.3321469092902382,-19.8394342679334,587.4456721725024,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,16549.904570726736,0.33,0.33,421.20000000000005
267,12417.65369572012,6447.121693228456,1088.8899251498278,1035.303041336801,2729.032603825306,25.2910492784665,12.668302053219904,25.82112075622729,396.1157575397429,15.2436914716543,19.66437263638372,471.6113038377519,37.76885175151255,0.8390213255575086,-47.78387911721925,997.9595916149974,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,6447.121693228456,0.33,0.33,421.20000000000005
268,7923.949153942674,15034.60117675052,242.58133968252375,796.2806528137496,2796.3459280206007,16.10652116874587,25.38461770422698,21.58441958940297,354.41734060672985,25.278656003839316,20.03996447236325,259.6574069235536,31.79092806366312,0.5306597951266919,29.849210688136566,899.5124227062654,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,15034.60117675052,0.33,0.33,421.20000000000005
269,7987.763188865217,4580.225296624613,1060.497435703266,274.9124078936665,3219.375741746435,28.89828630845679,12.657893409646524,30.040692562479837,390.90098601604274,24.786639382617505,22.300787151561693,381.0361234275588,29.342486020510293,0.14659460812550743,16.244019658297127,1281.1733485621585,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,4580.225296624613,0.33,0.33,421.20000000000005
270,11883.91861952459,8944.547603917616,471.12175456749065,964.7199116962943,3714.3060133600857,27.43211681825483,10.357197429513459,24.702596116544544,209.37723718816397,23.604401716486432,21.176558137372126,291.8006255886166,35.491539532902046,0.13747366049898035,-45.29620709227822,1104.870596017374,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,8944.547603917616,0.33,0.33,421.20000000000005
271,12195.688597257766,12858.73404009817,1004.1483381884838,1001.7869815856538,3608.7130091622284,13.512859368401607,16.63068120941369,19.59834994923815,289.7369658626026,13.694295721541076,14.761461331068839,463.61743944571606,39.272644913547,0.24002029876290915,-15.551675664957994,985.7386990181031,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,12858.73404009817,0.33,0.33,421.20000000000005
272,7191.558931189755,18511.207372984925,383.99382247063255,448.0930180916078,3706.5309186810046,22.867730581399208,24.31892180536977,10.395884098713411,499.9930097307832,9.369793948537593,12.793504669085536,145.16776175569086,48.90567574652643,0.631351667158008,17.362976160449513,1110.8107042007239,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,1,18511.207372984925,0.33,0.33,421.20000000000005
