,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,s,beta,h_G,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsy,fsu_fac,esu,ecu,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,fsu
490,7458.4162654659995,12048.161310898788,1149.1348885633497,542.6391127636015,4206.032913761981,30.478576067084433,25.296286474139666,17.48633209137993,214.64457115782727,17.295979830838423,11.5321120243971,164.8276607313468,43.28801016788739,0.81635975389698,15.680647884309009,811.6644273663214,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12048.161310898788,0.33,0.33,421.20000000000005
491,11510.775117059928,18890.750587014278,831.1283514700225,1111.6557482893504,3570.0038635742785,29.07623583740896,26.609279669498257,13.710378898932303,148.81519965233548,22.57840534823615,15.795115831886209,93.28300119996005,37.21088287045766,0.8106180371876741,-27.78079158803753,798.3724656350182,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18890.750587014278,0.33,0.33,421.20000000000005
492,8420.744591128054,8065.333284772979,355.2486711543704,574.1975646115258,2357.888141973927,17.045752032791583,16.989816622607567,28.20824982446292,311.48917591058995,23.627909543083387,22.922318211565855,206.96001954602693,35.347254957136755,0.2588086383984876,-34.48545788948269,409.9342081319996,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8065.333284772979,0.33,0.33,421.20000000000005
493,3912.028498893012,3767.412411665924,902.809830100029,218.99238001352222,4904.00499943737,22.02869753002711,16.317561388514925,19.365330030010654,110.50131763564191,11.848034771111239,25.636167350767973,165.8154391980247,45.43338837013652,0.2173844593156545,-50.82501823864501,399.41637188063714,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3767.412411665924,0.33,0.33,421.20000000000005
494,4293.80652799775,7233.1259396631085,371.69342433340046,724.8442987834779,4356.220311007567,18.022782585513546,16.68648797959727,15.017820420510283,490.3470676592297,25.613599859622944,12.060348381622507,136.8037463233125,39.211362284931404,0.4177588710938212,37.05950328568208,729.544059990861,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7233.1259396631085,0.33,0.33,421.20000000000005
495,8105.326090303047,16937.028325821302,705.1777007403233,600.5749472075665,2146.8126296075634,14.117795593315147,19.38067603251446,10.539332467397927,461.72662124964364,24.382558959874448,23.728171412983414,134.44699183244296,37.9031980781792,0.8009875421320295,-8.185665464540644,584.0187885741461,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16937.028325821302,0.33,0.33,421.20000000000005
496,9995.780330540727,9014.1421661115,800.3860750611677,641.6939572269512,3659.00362210619,27.310798049543674,23.753792686295114,22.49434616351991,66.2186975238649,24.4738938310139,14.89771961891289,132.10296728485906,49.28815232854031,0.26050391137225315,-24.679697454587497,414.2051029501776,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9014.1421661115,0.33,0.33,421.20000000000005
497,7794.014974465482,17221.424985146245,625.6125762455418,1019.9543516752819,3654.564559687705,23.8537680869536,11.51091293438659,15.540345002295618,302.8176403925283,24.8066166350826,20.929051704016693,408.6619237457807,24.53952433179389,0.5729740598019406,-29.66866832929406,444.69417052611556,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17221.424985146245,0.33,0.33,421.20000000000005
498,8681.094914509104,7902.11827980017,506.9763405123876,446.3023840466328,4567.922159988,21.277726834883463,28.042946345599056,22.05553792347277,299.12316471805815,28.693826194865114,22.23188664275765,210.9462591930445,39.096703828208085,0.5007416086425268,-22.568392648631743,795.6216012740247,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7902.11827980017,0.33,0.33,421.20000000000005
499,5881.01096670159,12777.11696349102,688.6941376817282,423.3338918103517,2855.1207583542096,24.653743932861836,11.30296115489852,24.604390381921515,488.58255205731115,22.859412283744163,13.699673374345325,180.78971254011014,34.59545592710209,0.9294490404693435,16.67314624471979,1254.3663274069113,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12777.11696349102,0.33,0.33,421.20000000000005
500,10347.931108667613,14085.368147159568,546.5667955913832,370.44461266928926,2844.7431312597746,20.83976579868845,20.22171867321742,17.7886046674808,348.8871829366409,15.112835404087212,20.81249159704686,137.74593976832372,27.85974169872138,0.18112777263945862,-10.56788649023633,1120.9213724581184,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14085.368147159568,0.33,0.33,421.20000000000005
501,5235.025868309948,8869.700746917422,300.36555434356535,530.5966083190806,2178.9891587941675,15.542494781147694,12.766411419796764,9.203854706212066,138.56037281753194,21.099386962075783,20.227689467425137,367.2707215874065,28.407348951609155,0.1369643781510028,-47.94391070819329,521.1404998905322,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8869.700746917422,0.33,0.33,421.20000000000005
502,11512.598166254564,17538.57425339024,392.00239901488663,715.1804954272203,4389.803730132355,13.669585472133837,24.77657379303304,12.576233875929791,174.27491117061146,20.438420777597784,27.408040851809957,286.73098844278945,41.473082719240125,0.5998897228766047,-9.06348362815268,426.05384573045484,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17538.57425339024,0.33,0.33,421.20000000000005
503,2373.4635888755024,13327.273996070666,168.61811310942866,483.6078136576626,4563.8390464332715,16.91205935876869,18.804378416194783,27.626610994079403,278.0473798058478,11.870404854262947,17.978689869544237,96.06269539474883,47.28143101945162,0.13820947324300686,-54.30405504518934,1103.4629722949228,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13327.273996070666,0.33,0.33,421.20000000000005
504,11008.224154313424,11806.37594685028,540.0670209781201,693.646921539575,3596.685985194263,19.551699787230252,29.977007474752583,17.843063517585108,433.4654203386586,22.04583689034127,30.258300494444253,191.90578555466186,37.22638706810894,0.45529448486373897,-12.409297616038168,586.1361999250104,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11806.37594685028,0.33,0.33,421.20000000000005
505,1256.3485625054868,6439.649119599785,931.1343003573147,577.3400497033118,4652.113312978841,23.4976322401747,20.26314008420124,25.911124005752647,289.0860989269688,20.109175823962612,24.26260555627112,195.99096428280927,32.67368908228478,0.26273210074326653,-29.554409455046184,963.7693624779913,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6439.649119599785,0.33,0.33,421.20000000000005
506,9338.681709993061,12742.216736269289,604.6081935929666,1219.4995932669453,2943.5572926127843,24.80971034308068,29.5284230037531,19.614728214399992,205.64502824855123,24.781870971067807,24.913052822485067,394.9469835844895,43.40633551961295,0.578400170696052,-24.071962687990766,1087.0520291273124,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12742.216736269289,0.33,0.33,421.20000000000005
507,3368.175234887376,12842.9513909317,317.6983169371032,816.0757975762009,3588.904813401264,26.45105510783692,26.465102691893986,14.814159698156175,282.6566435606291,19.246586847694775,9.302810852485408,258.56313368637666,31.258184545277164,0.7585696195754709,-35.553879617027285,406.7735449471974,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12842.9513909317,0.33,0.33,421.20000000000005
508,6030.12189905517,17633.92638632031,272.2340911778514,1017.3589389267994,3422.354298511119,17.95227294808908,25.308982277351873,10.77985441553066,241.88082155089631,19.858156892296066,17.76218717825651,488.16030772334136,32.530819605021584,0.40741778441855553,17.352805790867492,233.99002613256266,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17633.92638632031,0.33,0.33,421.20000000000005
509,10236.523907316641,3824.9652251007496,683.0775237114998,668.1292103915483,3718.4026917172037,18.18815619271621,23.29485089647861,26.11611561706802,401.93503693877545,23.230719950114256,27.812414051716946,156.17888250896257,38.53941337156489,0.5431715767579145,-29.22704527308255,1306.062816751437,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3824.9652251007496,0.33,0.33,421.20000000000005
510,12727.89511590387,17632.28332656407,1227.6902880186858,248.43275517167015,2785.2274226243076,26.64248585860743,29.859740789140986,18.418825348841047,169.42466512620888,24.559611606531693,23.405783506802486,325.8885149408881,38.58940687320915,0.28775227371871487,-6.817285613170958,456.8897166209218,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17632.28332656407,0.33,0.33,421.20000000000005
511,3368.7728872460048,12293.02012357616,293.4014853496783,916.043821583358,3428.466892720519,18.68066167153167,27.68755698889306,13.49521614228138,384.5206010057238,19.378961220163767,29.57681707234318,258.02995233288965,31.99426038411678,0.34978498312667256,11.246137098886798,713.9467816401036,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12293.02012357616,0.33,0.33,421.20000000000005
512,13406.98032347405,16016.803814479872,1101.5593647892474,422.7068571324095,3151.7948065753803,20.159775374708722,26.045511270976387,10.854703582378132,328.6431696659959,21.558653376335528,22.700423999440922,212.29941236292277,39.79975449907098,0.06341053865739922,27.57008822325456,309.53174106583833,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16016.803814479872,0.33,0.33,421.20000000000005
513,10081.700179342044,18572.4942983702,492.2102371256084,627.9935459397618,4034.870127539459,22.997387382667537,23.881509943317006,20.21017654915144,189.42956566409327,25.697059686337656,19.998800233801084,417.5140776238934,37.988998909111274,0.2647604238764606,-44.86623677698646,1273.8819408412417,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18572.4942983702,0.33,0.33,421.20000000000005
514,9806.023927427232,3787.4941050612565,1004.8837840010951,1113.2812532064834,3562.942811448273,19.970522685054785,11.154872060359596,18.63118189118607,368.4483694115158,21.27533616231616,26.791796440695066,173.71821780114482,36.34189680203832,0.13848238305978317,21.708584015167226,865.6371942373653,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3787.4941050612565,0.33,0.33,421.20000000000005
515,10146.83857858273,3085.179085843595,556.7082983490245,530.0418314820987,4239.479704088262,22.286405884344035,18.03962453391921,24.687211594276956,176.60487287146086,18.04813998988104,27.429858624722623,140.3594429894851,26.306911475127166,0.2583136723036742,-24.162260805671774,1173.4722405788564,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3085.179085843595,0.33,0.33,421.20000000000005
516,11312.06925140685,14909.067130320716,465.12261323214983,714.779472029593,3417.684134208877,22.44611314407913,18.513072037884527,10.89256253108233,157.90386373993766,18.10757179845223,14.270282636548458,168.7084570103943,38.732217915706414,0.7502337039795368,-18.30114403207958,734.5035891357599,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14909.067130320716,0.33,0.33,421.20000000000005
517,7395.107234528999,16581.458245506703,650.4887258155145,1010.6225334283237,3974.277112761884,23.255740677009612,13.053369305384757,15.840254053750675,276.75865913569044,25.75335627878431,21.495825331983237,426.04227906241664,25.132774424405472,0.6590657645502453,-35.174129583794304,348.5868405804636,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16581.458245506703,0.33,0.33,421.20000000000005
518,5427.063599056649,14419.292745204255,248.1735799109682,274.012643637457,2137.7901902668227,17.546539857152254,16.598030962136924,15.391843468199857,429.7001711085545,30.50987624230613,28.554878673176407,210.25176654619642,27.47242902569057,0.803029610936858,33.480904613841865,962.5278167342049,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14419.292745204255,0.33,0.33,421.20000000000005
519,14943.10712850503,11931.982259538703,985.9318329213809,870.1870601202911,2212.5988137664303,14.330002089677741,28.244081315519598,28.62647949733499,233.82154930891207,23.575455608746967,19.091487092523437,463.4188003761208,43.24782932959545,0.11797778445413484,-29.52488196305548,1188.4831819638835,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11931.982259538703,0.33,0.33,421.20000000000005
520,11461.573839636834,7110.839897751855,667.467604752483,696.9807637075231,2075.0817313360085,11.112605684771449,27.60799474021599,29.133580387035064,198.34573696772514,17.55800772143188,10.912673687500503,236.49608136685728,34.514341276772385,0.7526525388067046,16.673156671140518,486.4537351721602,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7110.839897751855,0.33,0.33,421.20000000000005
521,9902.661796555609,13551.917986477481,832.4994448003852,873.2237392106148,2824.722336249412,16.158614414260114,27.770552238644694,19.095512380539905,370.36320498975607,27.33756790314081,16.207074147612534,481.62208849195713,30.26120650323318,0.16356445670541508,13.622172542711594,651.1082268689157,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13551.917986477481,0.33,0.33,421.20000000000005
522,10988.737516440067,7474.074820483339,932.5570723250951,1068.6776423482386,4163.168638494898,14.49771798610077,18.44063318333769,16.592222872287874,169.0880046221401,22.72917414992337,14.378127643037256,385.63673146032187,29.32143128353354,0.8220280773293851,-0.4679112682779554,541.4056142491237,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7474.074820483339,0.33,0.33,421.20000000000005
523,13151.701680684499,16315.689315062986,583.1400191344602,527.4296281955503,2702.960299706245,18.20266744430546,23.769029645364775,19.216590441371324,304.280299203994,21.119344538660823,19.95742321656397,376.56070219833975,36.475255688500646,0.3233031293340905,-43.226327753987995,538.0434502770742,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16315.689315062986,0.33,0.33,421.20000000000005
524,9481.213515976997,14452.70364850579,819.6120963146329,1070.706481297364,4499.423991974083,22.16716878793333,10.752307592924677,22.245453413913665,176.26035862190125,21.64434694413153,25.545585907184208,106.08948296128409,25.109034829881182,0.7232740602701949,-33.820050710889866,441.7279364559326,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14452.70364850579,0.33,0.33,421.20000000000005
525,8095.30970647498,2638.4035137724395,603.4115413223269,562.1379260270885,1951.7748594363247,19.488517095512215,20.01217640472905,11.754609309193633,343.9187239512192,16.948104015104413,24.556166376143914,104.44759757693524,43.77761840148519,0.5318815672225404,8.053416659319291,405.57673545288196,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,2638.4035137724395,0.33,0.33,421.20000000000005
526,14811.414259440295,7501.906403350769,1061.712074744429,1211.573717939356,3320.518595811173,21.288401278281135,12.372434116931911,18.91810894572472,252.99323002982865,14.554782835169515,20.908096573058405,148.06885858653223,42.810062320155616,0.1160402486540227,1.0467465410520471,836.660892404272,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7501.906403350769,0.33,0.33,421.20000000000005
527,2108.6918149845174,13038.8712250668,216.40144575954886,292.47579884689713,2621.098002193364,22.638813430764838,20.368727312451902,21.822420583538936,445.2544449722441,22.74376024014591,22.36872737925522,109.78906976866534,47.97469527779024,0.32189018142503634,-7.1975289915818985,1115.4777798853713,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13038.8712250668,0.33,0.33,421.20000000000005
528,6553.5513715541265,3749.2354701557374,296.41051702438324,932.1817077666773,3281.397588183987,26.046754725332782,26.290278161360067,17.14871211022148,422.8400159036095,13.900633461403514,10.848598192944412,174.14711491915145,36.302644421371404,0.8255644188326566,11.494324004043788,1240.5272762530226,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3749.2354701557374,0.33,0.33,421.20000000000005
529,7113.777280459521,13083.26672752153,456.9916916185118,513.914233811077,2367.515145093778,25.19911158561872,24.25127183730275,13.582951645435143,160.08876453653585,26.191521819600226,26.752244175482435,104.55814539514928,44.56361244222474,0.4956962137009177,12.864904608407414,1125.3001964961973,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13083.26672752153,0.33,0.33,421.20000000000005
530,6368.863284194081,11311.043524362869,545.3301310113898,787.4421511150438,2808.1166020930655,19.0035522749573,13.23889484052554,19.304282954585922,172.30133400287338,20.217311328285117,23.80364303759546,126.69590878438258,28.878346443636538,0.7587958446294134,35.54071576263949,1428.9130024633819,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11311.043524362869,0.33,0.33,421.20000000000005
531,5362.73783240198,6210.841763481462,516.4310837499439,167.06890680298125,3093.815895803369,24.769415532137305,10.386460618401856,13.036792027604266,415.1360698536279,13.29549666004037,21.709615341002806,234.94871832456997,45.79466370888856,0.24419562235149422,10.380084328374512,1273.2190694834462,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6210.841763481462,0.33,0.33,421.20000000000005
532,2573.5316027604445,12265.473628480562,975.2579011106299,315.08656718587395,3693.84532219344,29.13823134167208,13.205870710103714,19.924454528607455,113.68860199282321,16.68485625978404,15.240425448050836,458.09917903054503,32.855140566935965,0.28633305131264447,44.42930574016498,1298.6782211747204,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12265.473628480562,0.33,0.33,421.20000000000005
533,13469.974715872157,20019.33735259622,852.0842876708783,972.0904899400682,2670.695720181919,25.51118554191048,29.161175557984414,26.006430831308773,498.1202235222362,17.444355627112195,21.02268763053654,452.64114423195167,30.049271244128064,0.23396974019722785,-29.310586350080303,432.53179776396945,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,20019.33735259622,0.33,0.33,421.20000000000005
534,6868.517626126116,17596.77730499617,295.32906229779746,695.3943413609402,3581.8566712266306,25.535892474169916,25.09678640534559,16.101969870994125,165.59334443559231,12.031040672789683,10.089294449048566,212.91137965596198,46.07208161566115,0.36503680999773974,38.53700188653873,305.929017164361,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17596.77730499617,0.33,0.33,421.20000000000005
535,11490.899327092995,6180.496084194312,768.2248882030306,412.6942132759815,2847.1926159691366,27.248315213556168,19.07842407466252,11.792130891077077,304.6246932930329,8.532408159095251,17.778985799396732,458.06618153474784,31.812826852537995,0.2903347948846904,-46.327228376878686,896.1243239492394,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6180.496084194312,0.33,0.33,421.20000000000005
536,12807.635519104417,9977.850241812104,835.7907677466213,546.3401326197942,4326.135668208256,23.0556879844411,23.432983494974255,25.594398647960567,138.23036437597065,23.589999270586794,12.331750624513374,351.90565917058177,40.97976523784689,0.5522251937067619,22.61624461399841,1076.5040929332552,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9977.850241812104,0.33,0.33,421.20000000000005
537,13343.95918108608,13528.227593470128,968.406283446555,900.745434072584,2411.242023170935,25.125994566442632,24.472838151014084,22.719922084583676,187.0588074034438,17.256649439272756,27.185117930918512,350.13445483507513,41.841153433150645,0.4544911235412622,-20.6524266314226,523.5829625446097,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13528.227593470128,0.33,0.33,421.20000000000005
538,9712.988070800006,19334.00877727036,697.2344048858841,965.8107345371753,3789.992455826757,13.9409128940503,23.88414197220584,11.832224282160638,331.23863522740015,21.061678957371342,24.972314726176542,217.54914047478567,33.36575359294443,0.3403412260878794,-39.268479611549154,1480.6956894885589,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19334.00877727036,0.33,0.33,421.20000000000005
539,14032.272375283746,20185.82610391201,959.7655882270586,911.4135967251401,2498.5262938907244,20.477546210869367,27.323879833249347,21.8427828137886,375.2434742485209,24.030727813316762,21.215551926741636,142.05235023897814,33.25382149177433,0.1429872261560574,49.95666175478683,1546.4196834575905,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,20185.82610391201,0.33,0.33,421.20000000000005
540,2172.144858115411,6442.501637910249,212.66027122353947,671.211151202265,4945.582025683612,20.87116114220403,27.35372222292212,20.655792494560828,184.83198314503485,23.795086647795593,12.706055569152342,224.7176786548645,26.701125698518865,0.3370510638266539,27.6332764441321,631.1778159719697,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6442.501637910249,0.33,0.33,421.20000000000005
541,2887.0330474723596,17765.59896900642,585.4228836970444,269.693169722845,4222.121539854121,28.085328129300557,26.751951727676136,23.01029690019152,111.5890483932952,23.59765418778221,12.952364603839277,375.634489208406,49.17240938217206,0.3717611572675807,9.86935028432844,883.2570537823523,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17765.59896900642,0.33,0.33,421.20000000000005
542,9584.049126199698,17791.39606650607,1070.9558568474408,291.41553978514065,3369.610200405353,21.396146439623468,18.927840360544824,20.661242766921728,359.7865146328152,20.334031510324557,28.62109224561588,133.04072581647316,31.168369850083693,0.5703294484318767,51.435234876458715,1139.729662790008,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17791.39606650607,0.33,0.33,421.20000000000005
543,9466.220190736645,16270.18454072695,992.8014897191293,415.4579127620142,4863.673542406824,17.869216577696513,12.315083943861126,23.0517537241084,150.97529925785162,21.9282153344368,21.988536915224113,257.61375784826754,49.732572119993456,0.3103665454219487,-28.697200282982376,825.09033977069,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16270.18454072695,0.33,0.33,421.20000000000005
544,10063.696355228418,16544.120152469353,732.2025356100528,419.94406256389374,3501.9204514560665,19.54921939088308,21.67343005393471,20.438994701634254,212.53160446087279,23.288345712815598,17.389094865496748,308.83441720636756,46.587510775712786,0.3854598404759824,8.6522005457153,342.9739614658909,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16544.120152469353,0.33,0.33,421.20000000000005
545,7659.8329593644075,13975.712785263377,606.6718974259586,1235.5382496288278,3123.0771922571703,18.231189860220354,22.511075412052044,11.030884380097962,368.402173193685,28.362180440862115,25.808817308926788,329.9626031809847,43.17025790695384,0.30993778909947534,39.75404672002511,461.80871386649744,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13975.712785263377,0.33,0.33,421.20000000000005
546,4134.330053729209,18977.98350854046,912.8387898100817,209.66785326936778,3401.4328142136037,13.237514068724016,12.38867295943823,22.39024779010353,277.5591534365007,16.872648745114738,11.19817405108651,323.9537974882472,29.36812090460336,0.2976641134948277,-2.3286636116703274,1158.3309010016862,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18977.98350854046,0.33,0.33,421.20000000000005
547,9198.130655902587,8591.188204525806,993.3034244388876,477.6786794848747,4309.659981004608,23.212238505244475,15.687067678837225,20.117798565874878,207.07058881597845,29.19672523025769,29.971902887834975,146.47587387595533,30.123335882259607,0.9465939763797709,-8.85101865661766,731.8191844424209,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8591.188204525806,0.33,0.33,421.20000000000005
548,12999.99542161632,4392.32348155287,769.1789482338997,951.6486624233244,2689.5639399817733,19.485757083580815,29.55317995294869,18.257349578238113,362.42143761156103,20.673797465891642,23.350297263565338,347.4830221696227,34.917263841102326,0.3306172349928021,1.3563283288843613,703.3110518373404,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4392.32348155287,0.33,0.33,421.20000000000005
549,7324.448833621613,7526.417586747834,662.4506240167489,1051.446508856241,3275.313062991762,14.39258970193484,14.761371305519745,26.286905788151135,448.1407146228171,19.564272884484335,11.77534689404308,327.60729042112536,23.57809147880335,0.39675456040490126,-34.960473981947636,1244.97834911538,90,0,0,30,30,12,12,12,390,1.08,0.045,-0.002,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7526.417586747834,0.33,0.33,421.20000000000005
