,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls
109,8139.069858723568,16593.526626773055,1112.601103970348,1040.7459874888184,2149.854940154698,28.726455140979972,24.9640184922484,14.825210950306378,203.1774366276917,15.933242334739166,26.59408513367434,349.28114392119807,27.043795256017816,406.6897285902807,0.7741009315311964,-14.750200580600314,-0.002,439.2249068775032,16593.526626773055,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
110,17606.783236111918,11532.269307283212,716.5234852134369,1159.9343051960327,2950.276465092362,14.535996918793963,20.96447225944468,24.61873841769635,240.6259883964274,19.428468739849173,15.484784293606902,312.5454515497579,29.83685373332867,429.9844424042662,0.4106004308090335,46.25568960411266,-0.002,464.38319779660753,11532.269307283212,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
111,14481.857726369519,18472.708245327012,769.1024710610192,331.7069503796406,3828.0389248601177,20.029295491973528,18.958670262243174,22.457299684772295,339.871701320836,29.893921645633693,28.686886116423185,177.97988517236558,44.706944141036985,343.46429284292014,0.3884073126126667,8.723056698614492,-0.002,370.9414362703538,18472.708245327012,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
112,2095.0287752776226,14245.780664251526,940.8720830015266,644.235695739939,3058.0036100046254,22.002885651689237,12.435051930696059,14.876542171516641,414.97523015143065,11.423443895748454,25.710659467068442,236.68965859795225,33.038798413470374,375.9010204244855,0.26911896299997395,25.65127657980372,-0.002,405.9731020584444,14245.780664251526,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
113,4071.872620565442,10600.112845498177,586.9645744092948,567.2055892486029,4374.417536226763,23.645313728917493,18.975884508401663,27.856663545015273,369.6128018595513,12.299179853550488,15.153041118651092,289.9905717727768,39.03784794952627,374.33080280193644,0.6912773317597205,40.020395555943594,-0.002,404.2772670260914,10600.112845498177,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
114,11788.756841157772,14329.713669732308,450.43495978644,540.0726646005312,2750.0379113480467,14.661122915067876,24.83702835120845,15.475362140602513,137.06880854961122,15.714891535312464,23.148987323863842,388.52191638408846,44.76235480115125,446.8681754595019,0.7286197253775945,15.630139333922827,-0.002,482.6176294962621,14329.713669732308,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
115,3775.582760382462,15328.22065096113,988.7659811422067,1077.567377265459,4627.0532360703355,14.197395490463306,27.776648152767045,14.814697083710392,189.10642855004585,14.863215698490299,21.284479060681036,481.8437841415372,47.06825745284728,303.947420270623,0.32338316702310066,-40.0103201382906,-0.002,328.26321389227286,15328.22065096113,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
116,5620.023155977108,15379.142261159977,285.03470117420954,226.14560256711354,2931.2494919858373,21.345164650288606,15.378563502322269,25.738320027947168,105.03121173996622,21.04057722901988,13.820027019225744,340.6668857053842,36.84225217649622,389.94589619059934,0.4574674251910026,46.76233294604731,-0.002,421.14156788584734,15379.142261159977,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
117,12577.346902137724,8230.58548338729,999.9349586957524,339.061444697183,3448.8468223652408,26.054659725707456,23.555031633405065,28.59999458338987,127.08923234405752,24.64707854930797,29.882388283972443,489.2601059658238,25.651327077044677,434.19595986415766,0.14103399068692274,-7.960798904679201,-0.002,468.9316366532903,8230.58548338729,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
118,8333.059828347654,19683.67762587123,1019.7969409263025,671.297067171942,4249.030608303767,22.35732260664775,16.0086492192274,14.677489056337425,192.74029991643846,29.460894744955198,21.694275397859716,116.41888841775885,34.743052406199936,366.9502750532516,0.5215780641333906,46.556496398855685,-0.002,396.3062970575117,19683.67762587123,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
119,9126.52585818019,17452.325590194298,538.2157353429106,236.5697673575965,4000.9020370049675,25.428938507172514,22.39713121524247,11.376370341553528,332.97403491575494,27.00848146923659,28.18290824380323,112.18939386640031,25.727064962476273,445.7705191978242,0.30326898272826774,-31.21027396757135,-0.002,481.4321607336502,17452.325590194298,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
120,17121.725109334395,19488.17298759765,215.01119370741458,799.4803407641971,3928.007612672831,13.574754778122257,16.324030677908762,15.3165279678249,364.0311368413531,21.332766776466393,20.206654283898118,409.1270079475763,33.58292339154304,386.160151055264,0.6406025446936379,-8.869393890649611,-0.002,417.0529631396852,19488.17298759765,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
121,3068.3486796775196,8034.371115220736,1014.6054338401947,635.402457529563,2701.0031884794203,18.6222202871098,16.311512160275043,10.602367156446896,156.7267717492719,22.01318269169306,20.74277935890029,276.9470270969589,31.67697111141657,349.13544005067064,0.17845421289202884,-35.58611600287193,-0.002,377.0662752547243,8034.371115220736,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
122,16208.565730491155,9834.986077841811,1119.7316603887602,245.9512708898591,4056.3953228706673,13.027707496963082,29.147104552565658,10.282017463750005,120.97504810791162,23.97454634713719,24.774365300793008,271.41332638949496,37.22434271957065,307.12485491007783,0.13874132326758667,24.574350594023713,-0.002,331.69484330288407,9834.986077841811,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
123,5080.903429049776,9500.39627903296,372.0485349936994,637.0451605762782,3223.981609966817,20.10999111129624,16.589090673878516,13.14434050034042,457.0565556741005,14.582924929204323,27.499444501500893,349.83624155166217,33.384248441000906,376.318166986563,0.13715109970568118,-14.260937679906483,-0.002,406.4236203454881,9500.39627903296,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
124,16991.72487179819,15992.384799649644,762.568440794867,274.50558030259003,4819.942634142317,18.17968306349139,10.913176463578472,29.621815462213586,323.2028565162468,16.206292636159464,10.633181620829365,132.0684434966154,32.194001903587974,435.8683569668567,0.648964687317326,-35.05543363861585,-0.002,470.7378255242053,15992.384799649644,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
125,10761.559203165441,14008.925315061066,812.7261529315416,903.8387824050487,4069.0053767842082,27.073136722973793,10.303896608010572,18.05576455150051,121.79523157518338,11.01059417039114,28.664852003644114,168.3519090348148,36.28241517654341,416.13824286965576,0.4217428158788964,19.71190720338761,-0.002,449.42930229922825,14008.925315061066,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
126,16610.911903566852,16857.438209421336,997.4721197394672,1134.2646192761686,2223.1706298785084,24.19939852041872,11.551276133802022,26.648642082504914,161.88126484969334,28.385353919186812,12.2447497731937,288.6025605899191,37.25201054165505,322.1869278840916,0.26311792834431363,-34.077192307693295,-0.002,347.96188211481893,16857.438209421336,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
127,11727.33225063855,10952.394509037542,674.386210018776,393.90472211669623,4446.394517403829,21.063218022696844,21.169121550981494,23.480225822047903,100.46445605052774,26.43667203605262,28.13871687212599,252.0998133781721,43.12263157799572,371.2828269803151,0.7333847930722135,-33.821931082565776,-0.002,400.98545313874035,10952.394509037542,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
128,9458.163203923701,10258.858664189764,1184.4570551145803,221.6962563862037,3324.406396129584,19.58789302072571,15.486671402771844,28.57115481052637,317.3634561161384,13.981327595937396,26.812888476753272,313.2846441531292,27.744800207042225,323.9773746360398,0.5952402626456698,-17.703359945776974,-0.002,349.895564606923,10258.858664189764,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
129,6335.196699540354,19053.881437191274,446.0322151339566,1052.5910397677421,3656.3177834226544,16.07754157552932,14.214884952378435,29.865136858154273,169.4628202181791,21.297935953647436,19.48431725260466,154.3473995504325,46.3452705661715,348.63302180965036,0.495364745661824,43.43874627653756,-0.002,376.5236635544224,19053.881437191274,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
130,9187.388901640108,16299.191184894187,1042.5551847680897,1104.4098845389608,2485.3323723046233,13.432183711034682,27.148012410124384,10.41904512884278,363.91455323166304,18.064295177767608,24.090709229462526,311.09490617115375,41.5409533689613,331.9896679194957,0.30622231157602386,-20.67109786453374,-0.002,358.54884135305537,16299.191184894187,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
131,5421.1733876334365,13650.706880603746,948.4110266784897,259.3503343307293,4599.6538164060485,14.466977740737585,24.40638346574463,19.71421657503545,468.57806727722505,13.421198324372956,28.733274717663836,293.0744583456396,46.22360492100865,403.98838417283554,0.8453533718963019,-43.316594046266296,-0.002,436.30745490666243,13650.706880603746,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
132,12429.341225928018,15795.776141703293,624.9396090004627,676.0755364262876,4227.9360367125355,11.259931502742127,10.437192717477618,14.191803912960502,164.16877534347736,18.749527932991914,28.26277868742225,195.88896239853028,37.52553628313555,397.5829017926992,0.6458112514467642,-35.412932971823395,-0.002,429.3895339361152,15795.776141703293,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
133,13978.557765566555,14613.047131034473,445.9214478809604,694.3989221366314,3422.829955180175,23.444396189074297,26.409041686842226,14.556061507669604,398.75239988652964,10.325457656840973,21.212815156636392,496.5257671572986,44.57554143613676,441.0202785073118,0.5947941844000088,11.431732036664386,-0.002,476.3019007878968,14613.047131034473,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
134,8536.724570812694,13661.966742110406,1017.278112473785,947.608283516235,3871.5588551720184,17.571564924630888,15.09341983089492,14.2079487725713,429.03808327597017,22.88411992998821,22.609997078086586,430.51207564789195,38.37789807806898,395.9725279175792,0.779844705981134,47.432353434601325,-0.002,427.65033015098555,13661.966742110406,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
135,6622.186539166419,17526.386828996132,782.4616218728557,1003.7999659558636,4678.184759356562,26.954370972641676,20.023408198566017,16.905573926183227,144.71339619253536,16.605867800215798,15.8375414420399,383.4732878681633,25.465706947846904,416.50241174389055,0.5168702299391501,-3.700092641533736,-0.002,449.82260468340183,17526.386828996132,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
136,9733.597802025335,14810.459354721803,287.75979029924383,1132.734746100742,4036.5893646081495,24.83284835470687,29.160492378028174,11.208867602706846,355.49663263367756,24.898551350737286,26.37908705126821,214.18767270792327,44.167301910376366,362.04684307406774,0.7371421181357085,-4.917775873049941,-0.002,391.0105905199932,14810.459354721803,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
137,4861.89910311223,11108.605435221438,246.57464933198077,709.4654916399766,3129.644268121675,16.18484003268716,29.92339559854645,16.247600609933343,301.46773617920974,25.88727620744721,19.103618255540646,132.75054670252933,26.66179657104604,320.4863149012685,0.6679088215648774,-35.302916788670714,-0.002,346.12522009337,11108.605435221438,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
138,11354.246807912185,18923.17163109363,499.96243498820394,561.9815342623303,4842.472290631649,25.88716826750074,18.32282403394911,23.66391350292585,425.7366685921747,29.406872370747866,20.6853836381776,250.2775635927684,25.893115029242406,379.8147056903035,0.36079814597345516,11.81625958521095,-0.002,410.19988214552785,18923.17163109363,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
139,3900.421245755322,13562.989714297086,447.2770129029175,1157.5255745236122,3149.0053306666587,20.35839039697337,18.90650861423714,16.05117591963714,392.9660389399884,25.192933322622192,11.952413341315825,128.70675142347343,25.826117211248558,415.1195327520735,0.35014209001858854,22.55327947330194,-0.002,448.3290953722394,13562.989714297086,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
140,12622.956406535453,14280.262049969144,267.53233989902867,673.3460708663533,2443.227339640994,24.484797604199652,19.4812772676825,13.510531432288326,441.20123622310376,15.138359626939481,20.854706688395144,191.94358258418623,49.59851486022362,313.32926949063955,0.8101185791375539,26.93816620695965,-0.002,338.39561104989076,14280.262049969144,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
141,9041.089885756512,16736.786644264652,1170.63978218695,409.8738573619113,4158.67850787473,21.49474963024144,15.195257318019369,18.28756736816692,442.038615877444,29.450930574844417,12.387931601162219,336.9739031284405,36.120518474461164,366.761444339305,0.489918936011445,36.053924658102574,-0.002,396.10235988644945,16736.786644264652,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
142,4663.089626466857,10541.425224018247,636.2801170527221,900.0888050665826,2447.9496199762466,13.604699260471346,10.456948015387972,22.65935934412376,426.37782173910443,19.98848909027994,12.839929876447597,463.71056334939516,43.31028855464007,399.84051687869555,0.8597918043515572,-31.54745968780963,-0.002,431.82775822899123,10541.425224018247,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
143,9555.530160622879,14549.044102303653,313.94063994490745,342.3906601260395,2298.8002271458827,13.62266725159569,18.674413028068138,25.2226518128802,384.83189106876284,28.606743804762534,27.789879900262367,175.15409053575436,44.45917457790564,302.2927565462422,0.5872738758899442,-41.29300208849135,-0.002,326.47617706994157,14549.044102303653,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
144,8863.560995630509,18788.332810385713,239.75074771227895,1089.2338451956084,2329.5659583304887,24.27994383684745,21.904637768990938,23.632502069428686,437.2693084615413,25.574884980406694,18.542565105638992,337.90078830066784,27.493341588037367,317.0823930209739,0.14165865669402292,-8.545756077519407,-0.002,342.4489844626518,18788.332810385713,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
145,9111.694338069688,11687.511059520035,953.2981531664535,918.1582211865632,4431.385387326187,26.39173408236327,14.897371751061533,22.31099524933845,315.4659986515904,29.268646980845077,28.542599094906056,186.50630661650376,34.8921731299057,339.4913072299911,0.315095971002459,37.452545219427606,-0.002,366.6506118083904,11687.511059520035,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
146,6399.911677647873,19105.485682167713,303.77264895001576,528.7510542511976,2290.3894367109597,24.022381481953126,11.187092092580963,23.77349648621862,486.70502360999717,16.097678469478588,22.723551136183918,223.92774190441665,39.08925009144201,372.7329361933978,0.4421468161857226,-11.652140747618468,-0.002,402.55157108886965,19105.485682167713,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
147,13214.808693191088,10338.392486342913,882.3358119010475,298.35645266380345,3136.2236483066426,27.44909478090684,14.96125049437094,14.174342328311297,173.87954117055855,15.093710874381761,10.493856094305691,294.25089276846063,48.57268886128373,397.0427588879602,0.6132227861736415,-2.9440144822738503,-0.002,428.806179598997,10338.392486342913,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
148,9699.67605740557,19327.87663617861,392.08510438269843,213.84954207756604,4647.164284423887,21.194356995164107,29.115418189982933,23.691798042429348,376.2782040528265,10.59954328032297,27.963536670429406,240.68164855336562,42.63041275537619,371.88431997300006,0.14461201120878311,-0.7010763338504731,-0.002,401.6350655708401,19327.87663617861,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
149,10715.738183290614,10134.291648346025,298.02234943009535,1035.2997320130462,4692.631673511718,15.188576180314929,27.070868577145497,12.507575099152007,429.4561450830828,23.527119140758465,25.030172466954536,129.6434134615293,27.054801066229075,433.63922412335455,0.5542950185803192,12.528343033315338,-0.002,468.3303620532229,10134.291648346025,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
150,3831.2157223168006,10405.288388045989,281.6542463338787,1162.415154087711,2427.469243387116,26.966973437201776,20.577687439113333,16.37638795293263,124.60171458930688,23.56143223934912,19.786937088715558,163.00598358211718,32.764500963787874,407.22916880505153,0.42411933739651353,-42.11172904119687,-0.002,439.8075023094557,10405.288388045989,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
151,16479.20531449503,17396.331553370004,1078.9961655926982,857.8765857805448,4145.80217467472,12.47727687022731,23.592332902755718,21.653290251248265,200.46136479139585,19.59164248176364,18.901653653507164,400.13907333478386,26.950947877867762,309.8698323511154,0.25550070340029074,-43.88288262026244,-0.002,334.65941893920467,17396.331553370004,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
152,14833.543403603579,8824.61507136456,489.2491136187991,1024.393381846396,4356.337841382552,28.459386669762218,26.767635861790147,18.786272631840482,190.79639444342249,14.112369998629035,23.26466590445594,377.53056041479493,30.429827565671182,427.1348025293049,0.4373992111168371,-20.158275081101756,-0.002,461.3055867316493,8824.61507136456,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
153,16027.025082752585,12437.685196926333,1177.126870684653,403.6869136865437,3594.048096027755,24.9891413051542,14.293057842908269,22.854011121596237,233.52141973081203,14.642520864856769,13.375648549895367,173.04605131649856,37.60460429503784,423.6125685453366,0.45520817326495266,-47.89958428553838,-0.002,457.50157402896355,12437.685196926333,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
154,5972.921104856197,13820.264098804662,700.7019254387712,642.1677599453503,3945.7471312587622,17.910635016689803,14.72264635188543,29.436091147908638,479.8819390477628,25.67720284993719,25.38944289246322,145.9240450427582,47.94522495545661,387.42202005744605,0.4673766793060379,45.86019673597659,-0.002,418.41578166204175,13820.264098804662,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
155,14462.39602896114,14257.002259600282,412.5356140449031,432.2815055181343,2971.36846378001,29.26980475623197,28.40496880252563,14.562566768364995,416.0187762563929,22.212186272087507,18.412404424329175,473.63868878222115,31.013930899202734,430.77349865803774,0.7687390241251307,41.39645632770312,-0.002,465.23537855068076,14257.002259600282,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
156,3100.1033889206155,8678.378637379683,1037.3016648104467,1145.4952585455728,2783.9068849382793,12.20227836890023,20.268950343405788,14.507107444970174,153.074756456294,19.51169540083127,25.260551262833772,147.7306976369108,35.42327216259173,378.2740723280176,0.42264676383264954,34.821088472543494,-0.002,408.53599811425903,8678.378637379683,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
157,7661.469487845885,12773.022757201139,951.9884249596406,427.6823900479319,4664.352211961868,23.285810963416203,25.144606122452522,21.375695149738135,371.29343333179963,12.714840384758265,10.678846303515074,327.3098549667671,41.1768582354244,420.5214679307926,0.46530951249045416,3.577569576499563,-0.002,454.163185365256,12773.022757201139,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
158,2235.775427015056,16046.583185534537,644.2403762146002,445.8584943719714,2632.3248134683895,27.463457249202186,25.542569745751624,11.444709268581692,280.26882356204703,21.635862208722337,29.44488749223921,325.32883741431385,48.65388838006935,364.26889104616225,0.6062010997281959,14.396019330331427,-0.002,393.41040232985523,16046.583185534537,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
159,5845.543465916551,16525.012205561754,206.35333592492407,1131.201936512089,2812.9863622733137,16.984349968404384,25.697889959160875,18.875703240521112,404.1028774118132,17.28348078992716,28.63243887664662,237.68763904526196,37.371177215339166,396.8943288685492,0.6486171349649197,37.55681087168419,-0.002,428.6458751780332,16525.012205561754,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
160,17437.246677293955,17472.518026605365,924.037945428424,876.8291965630995,4710.1410486865425,15.165662219261531,15.450816508598837,22.93822187495781,378.7588284758145,14.608538860739099,29.669157412247205,342.0839127506183,36.503984748872135,449.3847347086587,0.2595165954679072,48.533702743956994,-0.002,485.33551348535144,17472.518026605365,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
161,17786.717393643015,10021.162609968547,1173.2763855032115,916.121106273782,4490.875743076722,26.613763787554078,15.063622185363126,11.72466541073322,220.5902488124725,11.496475197055075,21.46927886082711,378.7145462444211,42.12935940996678,432.25303065188604,0.3792302268650557,-23.995242443767033,-0.002,466.83327310403695,10021.162609968547,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
162,8305.803558766627,13050.141614171223,746.597768720775,791.7150088102094,3176.7279056724433,16.573949138890406,12.799225953760885,12.004018663310362,322.4951961929203,23.755094090782173,17.340887654956425,383.840822145496,46.16228634884945,349.77837955943374,0.281627746306485,-31.718808567248537,-0.002,377.76064992418844,13050.141614171223,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
163,14300.598138846517,17867.149097494104,1176.4285222186757,223.6313306806702,2161.693524098205,24.887005004961168,11.946344633327797,13.44819278873273,112.3019542384462,21.879496624563835,25.172245824044914,462.8228478929828,28.08064449792892,388.20020945946976,0.48055491910783277,30.229473134087385,-0.002,419.2562262162274,17867.149097494104,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
164,17458.595760893557,18595.793284817053,367.45409956450214,964.7781112685734,2137.033520786979,26.36898376101536,22.796367627294384,23.14230564374279,362.510230875891,23.141996863920493,19.554766719858073,216.3000495545883,47.87871246070223,412.85726515995344,0.7530141687719203,-46.95462915563144,-0.002,445.88584637274977,18595.793284817053,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
165,8347.239230539379,15464.841574065405,892.0244405308193,1118.121643496671,3126.9484706146823,12.592166953610313,22.18001682386165,20.712049145199817,130.8864509562731,11.809987322569087,29.26186834321571,108.82881394191011,38.794338985826876,360.6249246878306,0.8959500685534396,-16.712489399312076,-0.002,389.4749186628571,15464.841574065405,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
166,10296.757308330129,8851.959462741628,1064.6496388494693,723.5388172222403,4006.7865967527996,17.20146302164582,16.06896963788002,19.886926307929663,316.31732935344314,13.801515750288049,29.247373333710144,130.73972019882666,28.20502244791045,327.6385816849769,0.5970173166044943,-41.52244206485351,-0.002,353.8496682197751,8851.959462741628,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12
